oh_id,member_id,office_id,start_date,end_date,in_cabinet,estimated_end_date,estimated_start_date
8441,9186,22,1935-01-01,1936-12-31,,1,1
8442,8990,4,1923-01-01,1924-12-31,,1,1
8443,8990,4,1924-01-01,1926-12-31,,1,1
8444,8990,13,1926-01-01,1929-12-31,,1,1
8445,8990,66,1931-01-01,1932-12-31,,1,1
8446,8990,105,1932-01-01,1936-12-31,,1,1
8447,8990,109,1936-01-01,1938-12-31,,1,1
8448,8990,106,1938-01-01,1940-12-31,,1,1
8449,9119,57,1921-01-01,1922-12-31,,1,1
8450,9119,82,1922-01-01,1923-12-31,,1,1
8451,9119,4,1923-01-01,1923-12-31,,1,1
8452,8489,57,1911-01-01,1911-12-31,,1,1
8453,8489,31,1919-02-05,1921-04-01,0,0,0
8454,8489,81,1921-04-01,1922-10-19,0,0,0
8455,8489,80,1922-01-01,1923-12-31,,1,1
8456,8489,4,1923-01-01,1929-12-31,,1,1
8457,8489,4,1931-01-01,1931-12-31,,1,1
8458,8489,93,1923-01-01,1931-12-31,,1,1
8459,8489,33,1931-10-27,1936-12-31,,1,1
8460,9202,87,1922-01-01,1922-12-31,,1,1
8461,9202,4,1924-01-01,1924-12-31,,1,1
8462,9202,4,1929-01-01,1931-12-31,,1,1
8463,8812,4,1924-01-01,1928-12-31,,1,1
8464,9181,57,1922-01-01,1924-12-31,,1,1
8465,9181,4,1924-01-01,1924-12-31,,1,1
8466,9181,4,1929-01-01,1931-12-31,,1,1
8467,9165,73,1920-01-01,1921-12-31,,1,1
8468,9165,39,1923-12-06,1924-12-31,,1,1
8469,9165,4,1924-01-01,1926-12-31,,1,1
8470,9165,73,1921-01-01,1922-12-31,,1,1
8471,9165,73,1922-01-01,1923-12-31,,1,1
8472,9165,39,1931-10-27,1937-12-31,,1,1
8473,9072,4,1924-01-01,1924-12-31,,1,1
8474,9072,13,1929-01-01,1931-12-31,,1,1
8475,8927,95,,,,0,0
8476,8927,4,1924-01-01,1927-12-31,,1,1
8477,8927,66,1927-01-01,1929-12-31,,1,1
8478,9190,57,1921-01-01,1922-12-31,,1,1
8479,9190,57,1923-01-01,1925-12-31,,1,1
8480,9190,5,1924-01-01,1924-12-31,,1,1
8481,9190,129,1925-01-01,1927-12-31,,1,1
8482,9190,93,1927-01-01,1931-12-31,,1,1
8483,9190,4,1929-01-01,1931-12-31,,1,1
8484,9145,4,1929-01-01,1931-12-31,,1,1
8485,9145,80,1924-01-01,1924-12-31,,1,1
8486,9145,53,1945-01-01,1946-12-31,,1,1
8487,7435,57,1902-01-01,1911-12-31,,1,1
8488,7435,5,1902-01-01,1905-12-31,,1,1
8489,7435,85,1915-05-30,1916-12-05,0,0,0
8490,8666,5,1912-01-01,1915-12-31,,1,1
8491,8749,73,1919-01-01,1919-12-31,,1,1
8492,8749,87,1922-01-01,1923-12-31,,1,1
8493,8749,5,1919-01-01,1922-12-31,,1,1
8494,8749,87,1929-01-01,1931-12-31,,1,1
8495,9012,5,1922-01-01,1924-12-31,,1,1
8496,9012,5,1924-01-01,1928-12-31,,1,1
8497,9012,29,1928-01-01,1929-12-31,,1,1
8498,9043,73,1919-01-01,1921-12-31,,1,1
8499,9043,57,1921-01-01,1921-12-31,,1,1
8500,9043,5,1922-01-01,1924-12-31,,1,1
8501,9043,80,1924-01-01,1928-12-31,,1,1
8502,9043,112,1928-01-01,1929-12-31,,1,1
8503,8279,57,1919-01-01,,,0,1
8504,8279,5,1924-01-01,1924-12-31,,1,1
8505,8817,5,1929-01-01,1931-12-31,,1,1
8506,8817,4,1940-01-01,1942-12-31,,1,1
8507,8817,93,1931-01-01,1942-12-31,,1,1
8508,8983,73,1922-01-01,1923-12-31,,1,1
8509,8983,73,1924-01-01,1926-12-31,,1,1
8510,8983,73,1928-01-01,1929-12-31,,1,1
8511,8983,5,1931-01-01,1935-12-31,,1,1
8512,8983,51,1935-01-01,1935-12-31,,1,1
8513,8983,29,1935-01-01,1937-12-31,,1,1
8514,8983,31,1937-01-01,1937-12-31,,1,1
8515,9172,29,1942-01-01,1944-12-31,,1,1
8516,9172,5,1944-01-01,1945-12-31,,1,1
8517,9172,129,1942-01-01,1945-12-31,,1,1
8518,9172,73,1929-01-01,1931-12-31,,1,1
8519,2418,9,1830-11-22,1834-06-05,0,0,0
8520,2418,8,1830-11-30,1834-11-14,0,0,0
8521,2418,6,1834-06-05,1834-11-14,1,0,0
8522,2418,6,1835-04-18,1839-08-29,1,0,0
8523,1475,6,1834-12-15,1835-04-08,1,0,0
8524,2381,10,1832-01-01,1834-12-31,,1,1
8525,2381,9,1835-05-06,1839-08-29,0,0,0
8526,2381,13,1839-01-01,1839-12-31,,1,1
8527,2381,6,1839-08-29,1841-08-30,1,0,0
8528,2381,32,1846-01-01,1846-02-14,,0,1
8529,2381,20,1855-01-01,1855-02-08,,0,1
8530,2381,6,1847-07-22,1852-02-21,1,0,0
8532,3781,7,1845-01-01,1846-12-31,,1,1
8533,3781,6,1852-12-28,1855-03-31,0,0,0
8534,3781,63,1859-01-01,1861-12-31,,1,1
8535,3781,39,1861-07-25,1864-04-07,1,0,0
8536,3781,20,1864-04-07,1866-06-26,1,0,0
8537,3781,53,1868-12-09,1874-02-17,1,0,0
8538,3716,6,1858-02-26,1859-03-03,1,0,0
8539,3502,9,1846-07-08,1848-05-08,0,0,0
8540,3502,6,1859-07-06,1866-06-26,1,0,0
8541,4253,13,1862-01-01,1864-12-31,,1,1
8543,4253,19,1868-11-17,1868-11-11,,1,1
8544,4253,23,1873-08-09,1874-02-17,1,0,0
8545,3812,6,1868-12-09,1871-01-14,1,0,0
8546,3812,39,1873-09-30,1874-02-17,1,0,0
8547,3812,39,1880-04-28,1882-07-25,1,0,0
8548,3984,41,1854-01-01,1855-12-31,,1,1
8549,3984,13,1857-01-01,1858-12-31,,1,1
8550,3984,13,1859-01-01,1865-12-31,,1,1
8551,3984,63,1865-01-01,1866-12-31,,1,1
8552,3984,63,1868-01-01,1870-12-31,,1,1
8553,3984,6,1871-01-14,1874-02-17,1,0,0
8554,3737,13,1866-01-01,1868-12-31,,1,1
8555,3737,47,1850-01-01,1854-01-14,,0,1
8556,3737,6,1874-02-21,1878-04-04,0,0,0
8557,4406,6,1878-04-04,1880-04-21,1,0,0
8558,5565,6,1880-05-03,1885-06-09,1,0,0
8559,5565,78,1886-07-01,1886-12-31,,1,1
8560,5565,20,1895-06-29,1903-10-09,1,0,0
8561,5186,62,1880-01-01,1885-12-31,,1,1
8562,5186,6,1886-02-17,1886-07-20,1,0,0
8563,5186,6,1892-08-18,1894-05-28,1,0,0
8564,4918,10,1877-01-01,1877-12-31,,1,1
8565,4918,66,1877-08-14,1878-04-02,0,0,0
8566,4918,53,1878-04-02,1880-04-21,1,0,0
8568,5795,39,1892-08-18,1894-05-28,1,0,0
8569,5795,95,1886-01-01,1886-12-31,,1,1
8570,5795,6,1894-05-28,1895-06-21,1,0,0
8571,5795,32,1905-01-01,1905-03-12,,0,1
8572,6079,32,1895-07-04,1900-11-09,0,0,0
8573,6079,6,1900-11-12,1905-03-14,1,0,0
8574,6079,73,1885-01-01,1885-12-31,,1,1
8575,6079,78,1905-01-01,1905-12-31,,1,1
8576,5880,64,1905-12-10,1910-02-14,1,0,0
8577,5880,6,1910-02-14,1914-02-11,1,0,0
8578,5880,26,1892-01-01,1895-12-31,,1,1
8579,7534,6,1914-02-11,1914-08-05,1,0,0
8580,7480,6,1916-12-10,1919-05-26,1,0,0
8581,8775,124,1917-08-17,1922-10-19,0,,
8582,8775,78,1918-12-14,1919-12-31,,1,1
8583,8775,125,1919-01-01,1919-12-31,,1,1
8584,8775,6,1919-05-26,1920-03-19,1,0,0
8585,7309,102,1922-11-15,1922-12-31,,1,1
8586,7309,103,1919-01-01,1919-01-10,,0,1
8588,7309,93,1911-01-01,1913-12-31,,1,1
8589,7309,82,1903-01-01,1905-12-31,,1,1
8590,8917,66,1924-01-01,1924-12-31,,1,1
8591,8917,82,1924-01-01,1924-12-31,,1,1
8592,8917,6,1929-01-01,1931-12-31,,1,1
8593,1626,7,,,,0,0
8594,1732,8,1830-01-01,1830-11-30,,0,1
8595,1732,7,1827-01-01,1827-12-31,,1,1
8596,1732,9,1828-01-01,1828-12-31,,1,1
8597,1703,9,1845-02-05,1846-06-29,0,0,0
8598,1703,7,1834-01-01,1835-12-31,,1,1
8599,1703,7,1841-01-01,1845-12-31,,1,1
8600,1703,10,1819-01-01,1830-12-31,,1,1
8601,2884,7,1834-01-01,1835-12-31,,1,1
8602,2884,25,1844-05-17,1845-02-04,0,0,0
8603,2884,7,1841-01-01,1844-12-31,,1,1
8604,2884,49,1845-01-01,1846-12-31,,1,1
8605,3030,41,1835-01-06,1837-07-17,,1,1
8606,3030,34,1839-10-04,1841-06-09,0,0,0
8607,3030,7,1841-01-01,1841-12-31,,1,1
8608,2908,41,1841-06-29,1844-12-31,,1,1
8609,2908,7,1844-01-01,1846-12-31,,1,1
8610,2908,32,1853-01-06,1855-03-01,0,0,0
8611,3503,41,1835-01-06,1841-06-23,,1,1
8612,3503,7,1846-01-01,1850-12-31,,1,1
8613,1652,8,1834-12-22,1835-04-08,0,0,0
8614,1652,9,1834-12-20,1835-04-08,0,0,0
8615,3822,9,1855-03-31,1855-08-13,0,0,0
8616,3822,18,1855-01-01,1855-12-31,,1,1
8617,3822,45,1853-01-01,1855-12-31,,1,1
8618,3822,13,1850-01-01,1852-12-31,,1,1
8619,3822,8,1855-01-01,1855-12-31,,1,1
8620,3822,40,1855-08-13,1858-02-21,0,0,0
8621,2725,9,,,,0,0
8622,2725,24,1841-06-23,1841-08-30,0,0,0
8623,3378,13,1835-01-01,1841-12-31,,1,1
8624,3378,25,1846-07-06,1852-02-06,0,0,0
8625,3378,9,1841-06-28,1841-08-30,0,0,0
8626,2754,9,1859-03-03,1859-06-11,0,0,0
8627,2754,10,1858-01-01,1859-12-31,,1,1
8628,3346,10,1846-01-01,1852-12-31,,1,1
8629,3346,26,1855-01-01,1855-12-31,,1,1
8630,3346,47,1855-08-13,1857-02-09,0,0,0
8631,3346,9,1859-01-01,1859-03-03,,0,1
8632,3346,50,1860-01-01,1866-12-31,,1,1
8633,3346,10,1852-01-01,1855-12-31,,1,1
8634,3346,47,1857-09-24,1858-02-21,0,0,0
8635,3346,62,1857-01-01,1858-12-31,,1,1
8636,3346,55,1859-01-01,1859-03-03,,0,1
8637,3041,9,1860-02-22,1865-11-29,0,0,0
8638,3041,55,1860-02-22,1865-11-29,0,0,0
8639,4677,55,1866-07-10,1868-12-01,0,0,0
8640,4677,24,1874-03-07,1875-11-24,0,0,0
8641,4677,9,1866-07-10,1868-12-01,0,0,0
8642,4677,55,1874-04-20,1880-03-24,0,0,0
8643,3977,47,1857-02-09,1857-09-24,0,0,0
8644,3977,9,1866-03-12,1866-06-26,0,0,0
8645,3977,13,1868-01-01,1871-12-31,,1,1
8646,3977,64,1871-01-14,1873-11-18,0,0,0
8647,3977,27,1853-01-13,1858-02-21,0,0,0
8648,2096,10,,,,0,0
8649,3824,10,,,,0,0
8650,2434,10,,,,0,0
8651,3193,10,,,,0,0
8652,3114,10,,,,0,0
8653,3114,41,1834-01-01,1835-12-31,,1,1
8654,2947,10,1828-01-01,1828-12-31,,1,1
8655,2947,51,1834-12-29,1835-04-08,0,0,0
8656,2641,10,1834-01-01,1835-12-31,,1,1
8657,3156,10,1835-01-01,1841-12-31,,1,1
8658,3180,10,1835-01-01,1841-12-31,,1,1
8659,2918,10,1835-01-01,,,0,1
8660,2290,10,1841-01-01,1846-12-31,,1,1
8661,3211,29,1834-12-29,1835-04-08,0,0,0
8662,3211,10,1841-01-01,1845-12-31,,1,1
8663,3211,47,1866-01-01,1867-12-31,,1,1
8664,3211,33,1867-03-08,1868-12-01,1,0,0
8665,3211,34,1859-03-09,1859-06-11,0,0,0
8666,3211,58,1866-01-01,1867-12-31,,1,1
8667,3211,34,1845-02-04,1846-06-29,0,0,0
8668,3446,10,1845-01-01,1846-12-31,,1,1
8669,3446,13,1852-01-01,1855-12-31,,1,1
8670,3446,45,1855-01-01,1855-12-31,,1,1
8671,3003,10,1846-01-01,1846-12-31,,1,1
8672,3755,10,1846-01-01,1846-12-31,,1,1
8673,2651,10,1852-01-01,1852-12-31,,1,1
8674,4451,10,1852-01-01,1852-12-31,,1,1
8675,4528,10,1857-01-01,1858-12-31,,1,1
8676,4528,13,1859-01-01,1861-12-31,,1,1
8677,3736,10,1859-01-01,1859-12-31,,1,1
8678,3736,41,1846-01-01,1846-12-31,,1,1
8679,4148,10,1859-01-01,1863-12-31,,1,1
8680,4550,10,1859-01-01,1859-12-31,,1,1
8681,4246,10,1860-01-01,1860-12-31,,1,1
8682,4246,76,1878-01-01,1889-12-31,,1,1
8683,4497,10,1863-01-01,1863-12-31,,1,1
8684,4497,13,1863-01-01,1866-12-31,,1,1
8685,4497,55,1868-01-01,1871-12-31,,1,1
8686,4497,36,1880-04-28,1882-12-16,1,0,0
8687,4497,53,1882-12-16,1885-06-09,1,0,0
8688,4497,23,1895-06-29,1903-10-19,1,0,0
8689,4497,79,1900-03-03,1902-08-11,1,0,0
8690,4497,10,1902-01-01,1903-12-31,,1,1
8691,4638,10,1863-01-01,1864-12-31,,1,1
8692,4638,83,1866-01-01,1866-12-31,,1,1
8693,4638,41,1868-11-17,1869-12-31,,1,1
8694,4638,40,1871-03-24,1874-02-17,1,0,0
8695,4638,78,1871-01-01,1874-01-26,,1,1
8696,4638,78,1886-07-01,1886-12-31,,1,1
8697,4566,10,1868-01-01,,,0,1
8698,4566,10,1866-01-01,1866-12-31,,1,1
8699,4566,10,1880-01-01,1883-12-31,,1,1
8700,4808,10,1866-01-01,1868-12-31,,1,1
8701,4749,10,1866-01-01,1868-12-31,,1,1
8702,4375,10,1866-01-01,1866-12-31,,1,1
8703,4943,10,1868-01-01,1870-12-31,,1,1
8704,4943,34,1880-01-01,1882-12-31,,1,1
8705,4943,32,1882-01-01,1882-05-06,,0,1
8706,4943,39,1884-10-29,1885-06-09,1,0,0
8707,4943,88,1886-02-08,1886-04-05,1,0,0
8708,4943,88,1892-08-18,1895-06-21,1,0,0
8709,4806,10,1880-01-01,1880-12-31,,1,1
8710,4806,34,1884-01-01,1884-12-31,,1,1
8711,4732,10,1882-01-01,1885-12-31,,1,1
8712,4732,81,1886-02-15,1886-07-20,0,0,0
8713,5367,10,1905-01-01,1905-12-31,,1,1
8714,3023,11,,,,0,0
8715,3023,35,1830-12-01,1834-11-14,1,0,0
8716,3023,54,1835-01-01,1839-12-31,,1,1
8717,2326,11,1832-12-10,1833-12-31,,1,1
8718,2326,20,1833-01-01,1834-12-29,,1,1
8719,2326,20,1841-06-29,1845-12-31,,1,1
8720,1727,11,1833-01-01,1834-12-29,,1,1
8721,3229,25,1832-02-01,1833-04-06,0,0,0
8722,3229,11,1833-01-01,1833-12-31,,1,1
8723,3229,35,1835-04-23,1841-08-30,1,0,0
8724,3229,38,1834-07-22,1834-11-14,1,0,0
8725,3229,35,1846-07-08,1852-02-05,1,0,0
8726,2213,11,1834-01-01,1835-12-31,,1,1
8728,1774,12,1832-11-26,1834-03-01,0,0,0
8729,2622,42,1832-11-26,1834-02-25,0,0,0
8730,2622,44,1859-06-18,1861-06-24,1,0,0
8731,2622,12,1834-03-01,1834-11-14,0,0,0
8732,2622,12,1835-04-30,1841-07-03,0,0,0
8733,2622,43,1841-01-01,1841-12-31,,1,1
8734,2622,39,1846-07-06,1850-03-06,1,0,0
8735,3368,42,1839-12-02,1841-08-30,0,0,0
8736,3368,12,1841-07-03,1841-08-30,0,0,0
8737,3331,42,1834-12-20,1835-04-08,0,0,0
8738,3331,42,1841-09-06,1844-06-29,0,0,0
8739,3331,12,1844-04-15,1845-06-29,0,0,0
8740,3611,42,1844-06-29,1845-07-17,0,0,0
8741,3611,12,1845-06-29,1846-06-29,0,0,0
8742,3611,12,1852-02-27,1852-12-17,0,0,0
8743,2911,12,1846-07-17,1850-07-11,0,0,0
8744,2881,42,1848-04-04,1850-07-11,0,0,0
8745,2881,12,1850-07-11,1851-03-28,0,0,0
8746,4021,12,1852-12-28,1856-11-15,0,0,0
8747,4021,42,1850-07-11,1851-03-28,0,0,0
8748,4021,12,1851-03-28,1852-02-21,0,0,0
8749,4117,42,1852-12-28,1856-11-22,0,0,0
8750,4117,12,1856-11-15,1858-02-21,0,0,0
8751,4117,12,1859-06-18,1861-07-04,0,0,0
8753,3350,42,1845-07-17,1846-06-29,0,0,0
8754,3350,12,1858-02-26,1859-06-11,0,0,0
8755,3350,42,1852-02-27,1852-12-17,0,0,0
8756,4192,12,1861-07-04,1863-10-02,0,0,0
8757,4004,42,1861-07-08,1863-10-02,0,0,0
8758,4004,12,1863-10-02,1866-06-26,0,0,0
8759,4149,12,1866-07-10,1866-10-29,0,0,0
8760,4472,12,1866-10-29,1867-07-18,0,0,0
8761,5006,42,1866-11-29,1867-07-18,0,0,0
8762,5006,12,1867-07-18,1868-12-01,0,0,0
8763,5006,12,1874-02-27,1875-11-25,0,0,0
8764,5020,60,1867-03-01,1867-05-31,0,1,0
8766,4273,42,1863-10-02,1866-06-26,0,0,0
8767,4273,12,1868-12-12,1871-11-10,0,0,0
8769,5095,60,1868-01-01,1868-05-31,0,1,0
8770,5095,43,1875-01-01,1880-12-31,,1,1
8772,4858,42,1868-01-01,1868-02-10,,0,1
8773,4858,12,1871-11-10,1873-11-20,0,0,0
8774,5237,42,1873-09-26,1873-11-20,0,0,0
8775,5237,12,1873-11-20,1874-02-17,0,0,0
8776,5237,12,1880-05-03,1885-06-09,0,0,0
8777,5312,42,1874-01-01,1874-02-26,,0,1
8778,5312,12,1875-11-25,1880-04-21,0,0,0
8781,5920,12,1885-07-27,1886-01-28,0,0,0
8783,5920,12,1895-07-08,1900-05-11,0,0,0
8784,5917,42,1878-01-01,1880-05-03,,0,1
8787,5676,12,1886-02-09,1886-07-20,0,0,0
8788,5676,12,1892-08-20,1894-05-03,0,0,0
8789,5702,42,1894-05-03,1894-10-28,0,0,0
8791,6215,42,1892-08-20,1894-05-03,0,0,0
8792,6215,12,1894-05-03,1894-10-24,0,0,0
8793,6055,42,1895-08-30,1900-05-11,0,0,0
8794,6055,12,1900-05-11,1905-12-04,0,0,0
8795,6055,44,1916-12-10,1919-01-10,1,,0
8796,7603,12,1905-12-12,1908-01-28,0,0,0
8797,6188,42,1905-12-12,1908-01-28,0,0,0
8798,6188,12,1908-01-28,1910-10-07,0,,0
8799,7318,42,1910-03-06,1910-10-07,0,0,0
8800,7318,12,1910-10-07,1913-10-19,1,0,
8801,7447,42,1915-06-02,1915-11-08,0,0,0
8803,7486,60,1892-06-15,1892-08-11,0,0,0
8804,7486,42,1900-05-11,1905-12-04,0,0,0
8805,7486,12,1915-05-25,1915-11-03,0,0,0
8806,7486,33,1916-12-10,1917-07-17,1,0,0
8807,7486,22,1917-07-17,1917-08-13,1,,0
8808,7506,12,1919-01-10,1922-03-06,0,0,
8809,7506,42,1916-12-10,1919-01-10,1,0,0
8810,8760,42,1918-01-01,1919-01-10,,0,1
8812,8843,42,1922-01-01,1922-03-06,,,1
8813,8843,12,1928-01-01,1929-12-31,,1,1
8814,8843,126,1936-01-01,1939-12-31,,1,1
8815,8843,118,1939-01-01,1939-12-31,,1,1
8816,8843,42,1924-01-01,1928-12-31,,1,1
8817,8843,42,1931-01-01,1932-12-31,,1,1
8818,8843,12,1932-01-01,1936-12-31,,1,1
8819,3445,13,,,,0,0
8820,3445,23,1852-12-28,1854-06-12,1,0,0
8821,3445,23,1859-06-18,1866-06-26,1,0,0
8822,3445,20,1868-12-09,1870-07-06,1,0,0
8823,3445,20,1886-02-06,1886-07-20,1,0,0
8824,3445,21,1870-07-06,1874-02-17,1,0,0
8825,3445,21,1880-04-28,1885-06-09,1,0,0
8826,2074,13,1818-01-01,1822-12-31,,1,1
8827,2516,13,1830-01-01,1833-12-31,,1,1
8828,2516,13,1834-01-01,1834-12-31,,1,1
8829,2516,25,1835-04-18,1839-09-27,1,0,0
8830,2943,13,1834-01-01,1834-12-31,,1,1
8831,2943,24,1839-02-15,1841-06-23,0,0,0
8832,2943,39,1841-06-23,1841-08-30,1,0,0
8833,2943,19,1846-01-01,1852-07-01,,1,1
8834,2943,20,1854-06-12,1855-01-30,1,0,0
8835,2943,13,1835-01-01,1839-12-31,,1,1
8836,2943,39,1859-06-22,1861-07-25,1,0,0
8837,2943,19,1855-01-01,1858-12-31,,1,1
8838,2943,19,1861-01-01,1866-12-31,,1,1
8839,2628,13,1834-01-01,1835-12-31,,1,1
8840,2628,17,1845-01-01,1846-12-31,,1,1
8841,2688,13,1852-01-01,1852-12-31,,1,1
8842,4143,13,1852-01-01,1852-12-31,,1,1
8843,4143,13,1861-01-01,1866-12-31,,1,1
8844,4143,69,1868-01-01,1868-12-31,,1,1
8845,4259,13,1855-01-01,1858-12-31,,1,1
8846,4259,45,1859-01-01,1865-12-31,,1,1
8847,4728,13,1856-01-01,1866-12-31,,1,1
8848,4728,58,1868-11-17,1874-01-26,,1,1
8849,4728,63,1880-01-01,1882-12-31,,1,1
8850,4334,13,1857-01-01,1858-12-31,,1,1
8851,4071,13,1858-01-01,1859-12-31,,1,1
8852,4396,13,1858-01-01,1859-12-31,,1,1
8853,4396,40,1866-07-12,1867-05-21,1,0,0
8854,4396,19,1867-01-01,1868-11-11,,1,1
8855,4396,53,1874-02-21,1878-04-02,1,0,0
8856,8229,73,,,,0,0
8857,8229,13,,,,0,0
8858,4244,13,1866-01-01,1868-12-31,,1,1
8859,4369,13,1866-01-01,1867-12-31,,1,1
8860,4369,13,1867-01-01,1868-12-31,,1,1
8861,4369,13,1886-01-01,1891-12-31,,1,1
8862,4369,64,1891-09-21,1892-08-11,0,0,0
8863,4579,13,1868-01-01,1874-12-31,,1,1
8864,4579,13,1880-01-01,1880-12-31,,1,1
8865,4540,41,1859-04-28,1866-12-31,,1,1
8866,4540,13,1868-01-01,1871-12-31,,1,1
8867,4540,13,1871-01-01,1874-12-31,,1,1
8868,4856,13,1874-01-01,1878-12-31,,1,1
8869,4856,66,1878-04-02,1880-04-21,0,0,0
8870,5162,13,1874-01-01,1878-12-31,,1,1
8871,5162,58,1878-01-01,1880-12-31,,1,1
8872,5162,33,1885-06-24,1886-01-28,1,0,0
8873,5162,36,1895-07-04,1903-10-09,1,0,0
8874,5135,13,1874-01-01,1880-12-31,,1,1
8875,4265,13,1878-01-01,1880-12-31,,1,1
8876,4265,31,1859-06-23,1866-05-08,0,0,0
8877,5575,13,1880-01-01,1882-12-31,,1,1
8878,5575,66,1882-05-08,1884-12-12,0,0,0
8879,5575,77,1886-01-01,1892-12-31,,1,1
8880,5071,13,1880-01-01,1882-12-31,,1,1
8881,5071,78,1882-01-01,1885-12-31,,1,1
8882,5060,73,1872-01-01,1873-12-31,,1,1
8883,5060,13,1882-01-01,1885-12-31,,1,1
8884,5060,13,1905-01-01,1908-12-31,,1,1
8885,5353,13,1883-01-01,1883-12-31,,1,1
8886,5533,80,1885-01-01,1885-12-31,,1,1
8887,5533,13,1885-01-01,1886-12-31,,1,1
8888,5533,20,1887-01-14,1892-08-11,1,,
8889,5324,13,1886-01-01,1892-12-31,,1,1
8890,5324,37,1886-01-01,1886-02-17,,0,1
8891,5561,13,1886-01-01,1886-12-31,,1,1
8892,4980,42,1885-01-01,1885-06-27,,0,1
8893,4980,13,1886-01-01,1891-12-31,,1,1
8894,4980,66,1891-11-09,1892-08-11,0,0,0
8895,5576,13,1887-01-01,1887-12-31,,1,1
8896,5833,73,1880-01-01,1881-12-31,,1,1
8897,5833,41,1881-01-01,1885-12-31,,1,1
8898,5833,85,1886-02-06,1886-07-20,0,0,0
8899,5833,13,1892-01-01,1894-12-31,,1,1
8900,5833,48,1894-03-10,1895-06-21,0,0,0
8901,5833,19,1905-01-01,1910-12-31,,1,1
8902,5833,93,1899-01-01,1906-12-31,,1,1
8903,6138,13,1895-01-01,1900-12-31,,1,1
8904,6138,33,1900-11-12,1905-12-04,1,0,0
8905,6138,90,1915-01-01,1916-12-31,,1,1
8906,8719,13,1895-01-01,1908-12-31,,1,1
8907,8719,13,1908-01-01,1914-12-31,,1,1
8908,5790,85,1886-01-01,1886-02-06,,0,1
8909,5790,26,1895-01-01,1898-12-31,,1,1
8910,5790,13,1898-01-01,1900-12-31,,1,1
8911,5790,53,1900-11-12,1903-10-12,1,0,0
8912,5790,36,1903-10-09,1905-12-04,1,0,0
8913,5988,13,1900-01-01,1903-12-31,,1,1
8914,7430,73,1895-01-01,1901-12-31,,1,1
8915,7430,13,1902-01-01,1905-12-31,,1,1
8916,7785,83,1902-01-01,1903-12-31,,1,1
8917,7785,13,1903-01-01,1905-12-31,,1,1
8918,6153,13,1905-01-01,1907-12-31,,1,1
8919,5639,13,1905-01-01,1908-12-31,,1,1
8920,7539,73,1892-01-01,1895-12-31,,1,1
8921,7539,13,1907-01-01,1908-12-31,,1,1
8922,7539,80,1908-01-01,1911-12-31,,1,1
8923,7539,39,1911-10-23,1914-02-11,1,0,0
8924,7539,64,1914-02-11,1915-05-25,0,0,0
8925,5854,85,1905-12-14,1908-04-12,0,0,0
8926,5854,13,1908-01-01,1909-12-31,,1,1
8927,7714,13,1912-01-01,1915-12-31,,1,1
8928,7266,13,1914-01-01,1915-12-31,,1,1
8929,7266,13,1915-01-01,1919-12-31,,1,1
8930,8169,73,1911-01-01,1915-12-31,,1,1
8931,8169,13,1915-01-01,1915-12-31,,1,1
8932,8169,13,1919-01-01,1922-12-31,,1,1
8933,8196,13,1915-01-01,1919-12-31,,1,1
8934,8672,73,1914-01-01,1916-12-31,,1,1
8935,8672,13,1916-01-01,1919-12-31,,1,1
8936,8672,32,1919-01-10,1920-04-02,1,0,0
8937,8672,108,1920-04-02,1922-10-19,0,0,0
8938,8685,13,1917-01-01,1919-12-31,,1,1
8939,8564,13,1921-01-01,1922-12-31,,1,1
8940,8564,79,1922-11-15,1924-12-31,,1,1
8941,8564,79,1932-01-01,1935-10-25,,1,1
8942,8564,120,1924-01-01,1925-12-31,,1,1
8943,8564,53,1935-01-01,1935-12-31,,1,1
8944,8564,37,1935-01-01,1937-12-31,,1,1
8945,8564,23,1937-01-01,1938-12-31,,1,1
8946,8564,21,1938-01-01,1940-12-31,,1,1
8947,8454,87,1911-01-01,1915-12-31,,1,1
8948,8454,31,1918-06-11,1919-02-05,0,0,0
8949,8454,82,1919-02-05,1921-04-01,0,,
8950,8454,13,1921-01-01,1922-12-31,,1,1
8951,8454,105,1922-01-01,1924-12-31,,1,1
8952,8402,13,1922-01-01,1923-12-31,,1,1
8953,8402,66,1923-01-01,1924-12-31,,1,1
8954,8402,105,1925-01-01,1929-12-31,,1,1
8955,8566,73,1916-01-01,1918-12-31,,1,1
8956,8566,13,1923-01-01,1925-12-31,,1,1
8957,8566,13,1925-01-01,1929-12-31,,1,1
8958,9196,13,1924-01-01,1924-12-31,,1,1
8959,8861,73,1920-01-01,1922-12-31,,1,1
8960,8861,57,1922-01-01,1925-12-31,,1,1
8961,8861,51,1922-01-01,1925-12-31,,1,1
8962,8861,13,1925-01-01,1927-12-31,,1,1
8963,8861,13,1933-01-01,1934-12-31,,1,1
8964,8861,80,1934-01-01,1935-12-31,,1,1
8965,8861,13,1935-01-01,1936-12-31,,1,1
8966,8947,73,1919-01-01,1920-12-31,,1,1
8967,8947,13,1927-01-01,1929-12-31,,1,1
8969,1840,14,,,,0,0
8970,1840,16,1843-01-01,1854-12-31,,1,1
8971,1843,14,1832-12-10,1834-12-29,,1,1
8972,1843,17,1835-04-08,1839-12-31,,1,1
8973,5073,64,1886-01-01,1886-02-17,,0,1
8975,5073,77,1874-01-01,1880-12-31,,1,1
8976,4294,26,1868-01-01,1871-12-31,,1,1
