member.id,mp.name,mp.sname,mp.fname,mp.dob,mp.dob_approximate,mp.dod,mp.dod_approximate
931,Mr Charles Lawrence Dundas,Dundas,Charles,1771-07-18,0,1810-01-25,0
932,Mr Charles Bruce,Bruce,Charles,1773-02-14,0,1856-01-04,0
933,Mr James Henry Leigh,Leigh,James,1765-02-08,0,1823-10-28,0
934,Mr Henry Augustus Dillon-Lee,Dillon-Lee,Henry,1777-10-28,0,1832-07-24,0
935,Mr Thomas Cherburgh Bligh,Bligh,Thomas,1761-01-01,1,1830-09-17,0
936,Sir Francis Burdett,Burdett,Francis,1770-01-01,1,1844-12-31,1
937,Mr George Smith,Smith,George,1765-04-30,0,1836-12-26,0
938,Mr Edmund Turnor,Turnor,Edmund,1754-12-13,0,1829-03-19,0
939,Mr Henry William Paget,Paget,Henry,1768-05-17,0,1854-04-29,0
940,Mr Hugh Leycester,Leycester,Hugh,1748-10-02,0,1836-01-02,0
941,Mr John Fownes-Luttrell,Fownes-Luttrell,John,1752-06-24,0,1816-02-01,0
942,Mr John Patteson,Patteson,John,1755-11-19,0,1833-10-03,0
943,Mr Robert Sharpe Ainslie,Ainslie,Robert,1777-01-08,0,1858-03-14,0
944,Mr Robert Dallas,Dallas,Robert,1756-10-16,0,1824-12-25,0
945,Mr Charles Powell Leslie,Leslie,Charles,1767-01-01,1,1831-11-15,0
946,Lord Charles Henry Somerset,Somerset,Charles,1767-12-12,0,1831-02-20,0
947,Mr James Rooke,Rooke,James,1740-01-01,1,1805-10-04,0
948,Sir Charles Gould Morgan,Morgan,Charles,1760-02-04,0,1846-12-05,0
949,Mr Whitshed Keene,Keene,Whitshed,1731-01-01,1,1822-02-27,0
950,Mr George Howard,Howard,George,1773-09-17,0,1848-10-07,0
951,Mr William Ord,Ord,William,1781-01-01,1,1855-12-31,1
952,Mr John Willett,Willett,John,1745-01-01,0,1815-09-26,0
953,Mr Manasseh Lopes,Lopes,Manasseh,1755-01-27,0,1831-03-26,0
954,Mr Charles Tottenham,Tottenham,Charles,1768-03-01,0,1843-07-06,0
955,Mr Thomas Manners-Sutton,Manners-Sutton,Thomas,1756-02-24,0,1842-05-31,0
956,Sir Charles Morice Pole,Pole,Charles,1757-01-18,0,1830-09-06,0
957,Sir Matthew White Ridley,Ridley,Matthew,1745-10-28,0,1813-04-16,0
958,Mr Charles John Brandling,Brandling,Charles,1769-02-04,0,1826-02-01,0
959,Mr Edward Wilbraham Bootle,Bootle,Edward,1771-03-07,0,1853-04-03,0
960,Sir Robert Lawley,Lawley,Robert,1768-01-01,1,1834-04-10,0
961,Mr William Northey,Northey,William,1753-01-01,1,1826-01-19,0
962,Mr Joseph Richardson,Richardson,Joseph,1755-01-01,1,1803-06-09,0
963,Mr John Blackburn,Blackburn,John,1766-12-26,0,1824-06-01,0
964,Mr Richard Gervas Ker,Ker,Richard,1756-01-01,1,1822-09-24,0
965,Mr Isaac Corry,Corry,Isaac,1752-05-15,0,1813-05-15,0
966,Mr Thomas Brooke,Brooke,Thomas,1755-01-01,1,1820-06-20,0
967,Mr Peter Patten,Patten,Peter,1764-01-01,1,1819-10-17,0
968,Sir Robert Barclay,Barclay,Robert,1755-09-13,0,1839-08-14,0
969,Mr Charles Chapman,Chapman,Charles,1752-11-23,0,1809-03-19,0
970,Mr Thomas William Coke,Coke,Thomas,1754-05-06,0,1842-06-30,0
971,Sir Jacob Henry Astley,Astley,Jacob,1756-09-12,0,1817-04-28,0
972,Mr Henry Peirse,Peirse,Henry,1754-01-01,1,1824-05-14,0
973,Mr Edward Lascelles,Lascelles,Edward,1764-01-10,0,1814-06-03,0
974,Mr Edward Bouverie,Bouverie,Edward,1738-09-05,0,1810-09-03,0
975,Mr Spencer Perceval,Perceval,Spencer,1762-11-01,0,1812-05-11,0
976,Mr Francis Dickins,Dickins,Francis,1750-01-01,1,1833-12-23,0
977,Mr William Ralph Cartwright,Cartwright,William,1771-01-01,1,1847-12-31,1
978,Earl Grey (Charles Grey),Grey,Charles,1764-03-13,0,1845-07-17,0
979,Mr Thomas Richard Beaumont,Beaumont,Thomas,1758-04-29,0,1829-07-31,0
980,Mr Robert Fellowes,Fellowes,Robert,1742-01-01,1,1829-02-08,0
981,Mr William Smith,Smith,William,1756-09-22,0,1835-05-31,0
982,Sir John Borlase Warren,Warren,John,1753-09-02,0,1822-02-27,0
983,Mr Joseph Birch,Birch,Joseph,1755-06-18,0,1833-08-22,0
984,Lord William Henry Cavendish Bentinck Evelyn Henry Frederick Pierrepont,Pierrepont,William,1775-01-18,0,1801-10-22,0
985,Mr Charles Herbert Pierrepont,Pierrepont,Charles,1778-08-11,0,1860-10-27,0
986,Mr Henry Holland,Holland,Henry,1775-01-01,1,1855-01-20,0
987,Mr James Charles Stuart Strange,Strange,James,1753-08-08,0,1840-10-06,0
988,Mr Henry Alexander,Alexander,Henry,1763-01-01,1,1818-05-06,0
989,Mr Nicholas Vansittart,Vansittart,Nicholas,1766-04-29,0,1851-02-08,0
990,Mr Robert Seymour-Conway,Seymour-Conway,Robert,1748-12-20,0,1831-11-23,0
991,Mr James Trail,Trail,James,1745-12-19,0,1808-08-16,0
992,Mr Robert Honyman,Honyman,Robert,,1,,1
993,Mr Francis Burton,Burton,Francis,1744-01-01,1,1832-11-28,0
994,Mr John Atkyns-Wright,Atkyns-Wright,John,1760-01-01,1,1822-03-05,0
995,Sir William Dolben,Dolben,William,1727-01-12,0,1814-03-20,0
996,Sir William Scott,Scott,William,1745-10-17,0,1836-01-28,0
997,Mr John Fane,Fane,John,1751-01-06,0,1824-02-08,0
998,Lord Francis Almeric Spencer,Spencer,Francis,1779-12-26,0,1845-03-10,0
999,Sir James Montgomery,Montgomery,James,1766-10-09,0,1839-05-27,0
1000,Mr Hugh Owen,Owen,Hugh,1729-01-01,1,1809-01-23,0
1001,Mr Richard Philipps,Philipps,Richard,1742-01-01,1,1823-11-28,0
1002,Sir Stephen Lushington,Lushington,Stephen,1744-06-17,0,1807-01-12,0
1003,Sir John Nicholl,Nicholl,John,1759-03-16,0,1838-08-26,0
1004,Mr David Scott,Scott,David,1746-02-27,0,1805-10-04,0
1005,Mr Thomas Graham,Graham,Thomas,1748-10-19,0,1843-12-19,0
1006,Mr French Laurence,Laurence,French,1757-04-03,0,1809-02-27,0
1007,Mr William Elliot,Elliot,William,1766-03-12,0,1818-10-26,0
1008,Mr Hylton Jolliffe,Jolliffe,Hylton,1773-02-28,0,1843-01-13,0
1009,Mr William Draper Best,Best,William,1767-12-13,0,1845-03-03,0
1010,Sir William Elford,Elford,William,1749-08-01,0,1837-11-30,0
1011,Mr Philip Langmead,Langmead,Philip,1739-01-01,1,1816-08-08,0
1012,Mr Edward Golding,Golding,Edward,1746-06-16,0,1818-07-23,0
1013,Mr Philip Metcalfe,Metcalfe,Philip,1733-08-29,0,1818-08-10,0
1014,Mr John Smyth,Smyth,John,1748-02-12,0,1811-02-12,0
1015,Mr Richard Benyon,Benyon,Richard,1770-04-28,0,1854-03-22,0
1016,Mr John Jeffery,Jeffery,John,1751-01-01,1,1822-05-18,0
1017,Mr George Garland,Garland,George,1753-01-01,1,1825-12-28,0
1018,Mr Thomas Tyrwhitt,Tyrwhitt,Thomas,1762-08-12,0,1833-02-24,0
1019,Mr Thomas Erskine,Erskine,Thomas,1750-01-10,0,1823-11-17,0
1020,Mr John Markham,Markham,John,1761-06-13,0,1827-02-13,0
1021,Mr Edward Smith Stanley,Stanley,Edward,1775-04-21,0,1851-06-30,0
1022,Mr John Horrocks,Horrocks,John,1768-03-27,0,1804-03-01,0
1023,Mr William Wellesley-Pole,Wellesley-Pole,William,1763-05-20,0,1845-02-22,0
1024,Sir Eyre Coote,Coote,Eyre,1759-05-20,0,1823-12-10,0
1025,Mr George Peter Moore,Moore,George,1778-05-25,0,1828-12-31,1
1026,Mr John Prinsep,Prinsep,John,1746-04-23,0,1831-11-30,0
1027,Mr Walter Wilkins,Wilkins,Walter,1741-11-14,0,1828-03-17,0
1028,Mr Richard Price,Price,Richard,,1,1861-12-31,1
1029,Mr Francis Annesley,Annesley,Francis,1734-05-02,0,1812-04-17,0
1030,Mr Charles Shaw Lefevre,Lefevre,Charles,1759-09-20,0,1823-04-27,0
1031,Mr John Somers Cocks Joseph Sydney Yorke,Yorke,John,1768-06-06,0,1831-05-05,0
1032,Mr William McDowall,McDowall,William,1749-01-01,1,1810-04-03,0
1033,Mr Arthur Shakespeare,Shakespeare,Arthur,1748-01-01,1,1818-06-12,0
1034,Mr George Heneage Lawrence Dundas,Dundas,George,1778-09-08,0,1834-10-07,0
1035,Mr John Heathcote,Heathcote,John,1767-11-14,0,1838-05-03,0
1036,Sir James Graham,Graham,James,1761-04-22,0,1824-04-13,0
1037,Mr James Hulkes,Hulkes,James,1770-01-01,1,1821-01-29,0
1038,Sir William Sidney Smith,Smith,William,1764-06-21,0,1840-05-26,0
1039,Mr Edward King,King,Edward,1774-06-09,0,1807-11-01,0
1040,Sir Charles Lockhart-Ross,Lockhart-Ross,Charles,1763-08-15,0,1814-02-08,0
1041,Sir George Douglas,Douglas,George,1754-03-01,0,1821-06-04,0
1042,Mr George Evans,Evans,George,1766-02-18,0,1804-12-31,0
1043,Mr Thomas Davis Lamb,Lamb,Thomas,1775-08-11,0,1818-05-13,0
1044,Mr William Hussey,Hussey,William,1725-01-01,0,1813-01-26,0
1045,Mr William Pleydell Bouverie,Bouverie,William,1779-05-11,0,1869-04-09,0
1046,Mr Robert Deverell,Deverell,Robert,1760-05-01,0,1841-11-29,0
1047,Mr Matthew Russell,Russell,Matthew,1765-02-24,0,1822-05-08,0
1048,Sir Philip Stephens,Stephens,Philip,1723-10-11,0,1809-11-20,0
1049,Sir Horatio Mann,Mann,Horatio,1744-02-02,0,1814-04-02,0
1050,Mr Edmund Phipps,Phipps,Edmund,1760-04-07,0,1837-09-14,0
1051,Lord Robert William Manners,Manners,Robert,1781-01-01,1,1835-12-31,1
1052,Mr Charles Rose Ellis,Ellis,Charles,1771-12-19,0,1845-07-01,0
1053,Mr Richard Joseph Sullivan,Sullivan,Richard,1752-12-10,0,1806-07-17,0
1054,Mr John Rutherford,Rutherford,John,1748-01-01,1,1834-05-06,0
1055,Mr Robert Hurst,Hurst,Robert,1750-01-01,1,1843-04-13,0
1056,Mr Edward Loveden,Loveden,Edward,1750-01-01,1,1822-01-04,0
1057,Sir Cecil Bisshopp,Bisshopp,Cecil,1753-12-29,0,1828-11-11,0
1058,Mr Timothy Shelley,Shelley,Timothy,1753-09-07,0,1844-04-24,0
1059,Sir William Pulteney,Pulteney,William,1729-10-19,0,1805-05-30,0
1060,Mr William Hill,Hill,William,1773-10-21,0,1842-08-04,0
1061,Sir Richard Hill,Hill,Richard,1733-06-06,0,1808-11-28,0
1062,Sir John Kynaston Powell,Powell,John,1753-02-05,0,1822-10-24,0
1063,Mr William Gore-Langton,Gore-Langton,William,1760-12-01,0,1847-03-14,0
1064,Mr William Dickinson,Dickinson,William,1745-07-13,0,1806-05-26,0
1065,Mr James Amyatt,Amyatt,James,1734-07-18,0,1813-01-10,0
1066,Mr George Henry Rose,Rose,George,1770-05-03,0,1855-06-17,0
1067,Mr Henry Thornton,Thornton,Henry,1760-03-10,0,1815-01-16,0
1068,Mr George Tierney,Tierney,George,1761-03-20,0,1830-01-25,0
1069,Mr William Stephen Poyntz,Poyntz,William,1770-01-01,1,1840-12-31,1
1070,Mr James Walter Grimston,Grimston,James,1775-09-26,0,1845-11-17,0
1071,Mr William Praed,Praed,William,1747-06-24,0,1833-10-09,0
1072,Mr Jonathan Raine,Raine,Jonathan,1763-01-21,0,1831-05-14,0
1073,Mr Thomas Hamilton,Hamilton,Thomas,1780-06-21,0,1858-12-01,0
1074,Mr James Langham,Langham,James,1776-08-21,0,1833-04-14,0
1075,Sir William Young,Young,William,1749-12-01,0,1815-01-10,0
1076,Mr William Windham,Windham,William,1750-05-03,0,1810-06-04,0
1077,Mr Edward Monckton,Monckton,Edward,1744-11-03,0,1832-07-01,0
1078,Mr Richard Brinsley Sheridan,Sheridan,Richard,1751-11-04,0,1816-07-07,0
1079,Sir Edward Littleton,Littleton,Edward,1725-01-01,1,1812-05-18,0
1080,Lord Granville Leveson-Gower,Leveson-Gower,Granville,1773-10-12,0,1846-01-08,0
1081,Mr John Leland,Leland,John,,1,1808-01-03,0
1082,Mr Albemarle Bertie,Bertie,Albemarle,1744-09-17,0,1818-09-18,0
1083,Mr James Martin Lloyd,Lloyd,James,1762-05-21,0,1844-10-24,0
1084,Mr Alexander Forrester Inglis Cochrane,Cochrane,Alexander,1758-04-22,0,1832-01-26,0
1085,Mr Charles Elphinstone Fleeming,Fleeming,Charles,1774-01-01,1,1840-10-30,0
1086,Mr George Porter,Porter,George,1760-04-23,0,1828-03-25,0
1087,Mr Joseph Foster-Barham,Foster-Barham,Joseph,1759-01-01,0,1832-09-28,0
1088,Sir John Coxe Hippisley,Hippisley,John,1747-01-01,1,1825-05-03,0
1089,Mr John Pytches,Pytches,John,1774-01-01,1,1829-05-15,0
1090,Sir Thomas Charles Bunbury,Bunbury,Thomas,1740-05-01,0,1821-03-31,0
1091,Mr Charles Cornwallis,Cornwallis,Charles,1774-10-19,0,1823-08-09,0
1092,Lord William Russell,Russell,William,1767-08-20,0,1840-05-06,0
1093,Sir John Frederick,Frederick,John,1750-03-18,0,1825-01-16,0
1094,Mr Charles Lennox,Lennox,Charles,1764-09-09,0,1819-08-28,0
1095,Mr John Fuller,Fuller,John,1756-01-01,1,1834-04-11,0
1096,Mr William Dundas,Dundas,William,1762-01-01,1,1845-11-14,0
1097,Mr John Charles Villiers,Villiers,John,1757-11-14,0,1838-12-22,0
1098,Sir Robert Peel,Peel,Robert,1750-04-25,0,1830-05-03,0
1099,Mr William Loftus,Loftus,William,1752-01-01,1,1831-06-15,0
1100,Mr William Morland,Morland,William,1739-04-01,0,1815-07-14,0
1101,Mr John Hammet,Hammet,John,1767-11-20,0,1811-04-16,0
1102,Mr Richard Fitzpatrick,Fitzpatrick,Richard,1748-01-24,0,1813-04-25,0
1103,Lord Robert Spencer,Spencer,Robert,1747-05-08,0,1831-06-23,0
1104,Mr James Martin,Martin,James,1738-06-04,0,1810-01-26,0
1105,Mr Christopher Bethell-Codrington,Bethell-Codrington,Christopher,1764-10-01,0,1843-02-04,0
1106,Mr John Harrison,Harrison,John,1738-01-01,1,1811-02-07,0
1107,Mr Thomas Creevey,Creevey,Thomas,1768-03-05,0,1838-06-05,0
1108,Sir Gregory Page-Turner,Page-Turner,Gregory,1748-02-16,0,1805-01-04,0
1109,Mr William Frankland,Frankland,William,1761-07-26,0,1816-06-10,0
1110,Mr Dudley Ryder,Ryder,Dudley,1762-12-22,0,1847-12-26,0
1111,Mr Richard Ryder,Ryder,Richard,1766-07-05,0,1832-09-18,0
1112,Mr William Adams,Adams,William,1752-09-30,0,1811-09-21,0
1113,Mr John Berkeley Burland,Burland,John,1754-01-06,0,1804-11-02,0
1114,Mr George Canning,Canning,George,1770-04-11,0,1827-08-08,0
1115,Sir Charles Cockerell,Cockerell,Charles,1755-01-01,1,1837-12-31,1
1116,Mr George Spencer,Spencer,George,1766-03-06,0,1840-03-05,0
1117,Mr John Lemon,Lemon,John,1754-11-06,0,1814-04-05,0
1118,Mr Edward Leveson-Gower,Leveson-Gower,Edward,1776-05-08,0,1853-12-06,0
1119,Sir John Stewart,Stewart,John,1758-01-01,1,1825-06-22,0
1120,Sir Francis Sykes,Sykes,Francis,1732-05-22,0,1804-01-11,0
1121,Mr William Lewis Hughes,Hughes,William,1767-11-10,0,1852-02-10,0
1122,Mr John Calcraft,Calcraft,John,1765-10-16,0,1831-09-11,0
1123,Mr Andrew Strahan,Strahan,Andrew,1749-01-01,1,1831-08-25,0
1124,Mr Charles Mills Henry Richard Greville,Greville,Charles,1755-07-13,0,1826-01-29,0
1125,Mr Henry Richard Greville,Greville,Henry,1779-03-29,0,1853-08-10,0
1126,Mr Dugdale Stratford Dugdale,Dugdale,Dugdale,1773-01-01,1,1836-11-05,0
1127,Sir Simon John Newport,Newport,Simon,1756-10-24,0,1843-02-09,0
1128,Mr Edward Lee,Lee,Edward,1761-01-01,1,1822-12-31,1
1129,Mr Clement Tudway,Tudway,Clement,1734-10-08,0,1815-06-07,0
1130,Sir Charles William Taylor,Taylor,Charles,1770-04-25,0,1857-04-10,0
1131,Mr John Smith,Smith,John,1767-01-01,1,1842-12-31,1
1132,Mr Charles Long,Long,Charles,1760-01-01,1,1838-01-17,0
1133,Mr Cecil Weld-Forester,Weld-Forester,Cecil,1767-04-07,0,1828-05-23,0
1134,Mr John Simpson,Simpson,John,1763-05-13,0,1850-06-05,0
1135,Lord George Thynne,Thynne,George,1770-01-23,0,1838-02-19,0
1136,Mr Robert Steele,Steele,Robert,1757-02-24,0,1817-07-10,0
1137,Mr James Buller,Buller,James,1772-11-09,0,1830-11-14,0
1138,Mr Thomas Smith,Smith,Thomas,1754-01-01,1,1831-04-24,0
1139,Mr William Baldwin,Baldwin,William,1737-01-01,1,1813-10-10,0
1140,Mr Charles Smith,Smith,Charles,1756-09-01,0,1814-05-09,0
1141,Mr Charles James Fox,Fox,Charles,1749-01-24,0,1806-09-13,0
1142,Mr Alan Gardiner,Gardiner,Alan,1742-04-12,0,1809-01-01,0
1143,Sir Michael le Fleming,Fleming,Michael,1748-12-10,0,1806-05-19,0
1144,Mr James Lowther,Lowther,James,1753-02-23,0,1837-12-31,1
1145,Mr Richard Nevill,Nevill,Richard,1743-01-01,1,1822-12-31,1
1146,Sir James Murray-Pulteney,Murray-Pulteney,James,1755-01-01,1,1811-04-26,0
1147,Mr Gabriel Tucker Steward,Steward,Gabriel,1768-01-01,1,1836-12-31,1
1148,Mr William Garthshore,Garthshore,William,1764-10-28,0,1806-04-05,0
1149,Mr Charles Adams,Adams,Charles,1753-11-02,0,1821-11-15,0
1150,Mr William Brodrick,Brodrick,William,1763-02-14,0,1819-04-29,0
1151,Mr William Augustus Townshend,Townshend,William,1776-03-10,0,1816-07-03,0
1152,Mr George Ponsonby,Ponsonby,George,1755-03-04,0,1817-07-08,0
1153,Mr John Hodson,Hodson,John,1758-04-20,0,1828-03-11,0
1154,Sir Robert Holt Leigh,Leigh,Robert,1762-12-25,0,1843-01-21,0
1155,Mr John Spalding,Spalding,John,1763-01-01,1,1815-08-26,0
1156,Mr Andrew McDouall,McDouall,Andrew,1758-12-07,0,1834-05-03,0
1157,Mr Richard Fitzwilliam,Fitzwilliam,Richard,1745-08-01,0,1816-02-04,0
1158,Mr John Spencer,Spencer,John,1767-12-21,0,1831-12-17,0
1159,Mr Ambrose Goddard,Goddard,Ambrose,1727-01-01,1,1815-06-19,0
1160,Mr Henry Penruddocke Wyndham,Wyndham,Henry,1736-06-04,0,1819-05-03,0
1161,Mr Robert Ladbroke,Ladbroke,Robert,1739-01-01,1,1814-07-01,0
1162,Mr William Moffatt,Moffatt,William,1737-03-07,0,1822-01-12,0
1163,Sir Richard Grace Gamon,Gamon,Richard,1748-08-14,0,1818-04-08,0
1164,Sir Henry Paulet St.John-Mildmay,St.John-Mildmay,Henry,1764-09-30,0,1808-11-11,0
1165,Mr Robert Fulke Greville,Greville,Robert,1751-02-03,0,1824-04-27,0
1166,Mr John Williams,Williams,John,1766-10-30,0,1810-12-31,1
1167,Sir Henry Watkin Dashwood,Dashwood,Henry,1745-08-30,0,1828-06-10,0
1168,Baron Colchester (Charles Abbot),Abbot,Charles,1757-10-14,0,1829-05-08,0
1169,Mr Robert Williams,Williams,Robert,1767-01-01,1,1847-12-31,1
1170,Mr Peter William Baker,Baker,Peter,1756-01-01,1,1815-08-25,0
1171,Mr Abraham Robarts,Robarts,Abraham,1745-09-27,0,1816-11-26,0
1172,Mr Joseph Scott,Scott,Joseph,1752-03-31,0,1828-06-17,0
1173,Mr Edward Foley,Foley,Edward,1747-03-16,0,1803-06-22,0
1174,Mr William Lygon,Lygon,William,1747-07-25,0,1816-10-21,0
1175,Sir John Dashwood-King,Dashwood-King,John,1765-01-01,1,1849-10-22,0
1176,Sir Francis Baring,Baring,Francis,1740-04-18,0,1810-09-12,0
1177,Mr Jervoise Clarke Jervoise,Jervoise,Jervoise,1733-01-01,1,1808-01-05,0
1178,Mr James Patrick Murray,Murray,James,1782-01-21,0,1834-12-05,0
1179,Sir William Mordaunt Milner,Milner,William,1754-10-06,0,1811-09-09,0
1180,Mr Lawrence Dundas,Dundas,Lawrence,1766-04-10,0,1839-02-19,0
1181,Mr William Wilberforce,Wilberforce,William,1759-08-24,0,1833-07-29,0
1182,Mr Henry Lascelles,Lascelles,Henry,1767-12-25,0,1841-11-24,0
1183,Mr Thomas Tyrwhitt Jones,Jones,Thomas,1765-09-01,0,1811-11-26,0
1184,Sir Hew Dalrymple-Hamilton,Dalrymple-Hamilton,Hew,1774-01-03,0,1834-02-23,0
1185,Mr Alexander Allan,Allan,Alexander,1764-01-01,1,1820-09-14,0
1186,Mr Francis Sitwell,Sitwell,Francis,1776-01-01,1,1813-02-18,0
1187,Mr George Peter Holford,Holford,George,1767-01-01,1,1839-04-30,0
1188,Mr Thomas Fydell,Fydell,Thomas,1773-12-15,0,1814-06-28,0
1189,Mr Anthony Henderson,Henderson,Anthony,1763-04-23,0,1810-12-07,0
1190,Mr John Henry Upton,Upton,John,1771-11-08,0,1846-09-21,0
1191,Mr Ambrose St.John,St.John,Ambrose,1760-09-27,0,1822-11-29,0
1192,Sir William Paxton,Paxton,William,1744-01-01,1,1824-02-10,0
1193,Mr John Maitland,Maitland,John,1754-01-01,1,1831-03-22,0
1194,Mr David Clephane,Clephane,David,1760-01-01,1,1828-12-31,1
1195,Mr Peter Moore,Moore,Peter,1753-02-12,0,1828-05-05,0
1196,Mr John Blaquiere,Blaquiere,John,1732-05-15,0,1812-08-27,0
1197,Mr Charles Marsham,Marsham,Charles,1777-11-22,0,1845-03-29,0
1198,Mr James George Stopford,Stopford,James,1765-08-15,0,1835-06-15,0
1199,Sir Charles Hamilton,Hamilton,Charles,1767-05-25,0,1849-09-14,0
1200,Mr Galbraith Lowry Cole,Cole,Galbraith,1772-05-01,0,1842-10-04,0
1201,Mr Philip Dundas,Dundas,Philip,1763-01-01,1,1807-04-08,0
1202,Mr Boyd Alexander,Alexander,Boyd,1758-01-01,0,1825-07-15,0
1203,Lord Robert Edward Somerset,Somerset,Robert,1776-01-01,1,1842-12-31,1
1204,Mr William Mellish,Mellish,William,1764-01-01,1,1838-06-08,0
1205,Mr Charles Anderson-Pelham,Anderson-Pelham,Charles,1781-08-08,0,1846-09-05,0
1206,Mr James Adams,Adams,James,1752-06-05,0,1816-09-14,0
1207,Mr John Matthews,Matthews,John,1755-10-30,0,1826-01-15,0
1208,Mr Charles Brooke Sir William Manners,Manners,Charles,1760-01-30,0,1833-05-22,0
1209,Mr George Cumming,Cumming,George,1753-01-01,1,1834-05-01,0
1210,Sir William Fowle Middleton,Middleton,William,1748-11-08,0,1829-12-26,0
1211,Mr Montgomery Granville John Stewart,Stewart,Montgomery,1780-04-15,0,1860-01-10,0
1212,Mr Edward Morris,Morris,Edward,1768-07-17,0,1815-04-13,0
1213,Mr Daniel Parker Coke,Coke,Daniel,1745-07-17,0,1825-12-06,0
1214,Mr Anthony Hardolph Eyre,Eyre,Anthony,1757-03-08,0,1836-04-13,0
1215,Sir Charles Talbot,Talbot,Charles,1751-11-08,0,1812-11-03,0
1216,Mr Charles Augustus Bennet,Bennet,Charles,1776-04-28,0,1859-06-25,0
1217,Mr William Fitzhugh,Fitzhugh,William,1757-07-21,0,1842-03-05,0
1218,Mr Quintin Dick,Dick,Quintin,1777-01-01,1,1858-12-31,1
1219,Mr William Stewart,Stewart,William,1774-01-10,0,1827-01-07,0
1220,Mr Henry Swann,Swann,Henry,1760-01-01,1,1824-04-24,0
1221,Mr William Cavendish,Cavendish,William,1783-01-10,0,1812-01-14,0
1222,Lord Hugh Ebrington,Ebrington,,1783-01-01,1,1861-12-31,1
1223,Mr Richard Norman,Norman,Richard,1757-01-01,1,1847-01-31,0
1224,Mr John Hudleston,Hudleston,John,1749-09-02,0,1835-03-06,0
1225,Sir Robert Shaw,Shaw,Robert,1774-01-29,0,1849-03-10,0
1226,Sir William Johnstone Hope,Hope,William,1766-08-16,0,1831-05-02,0
1227,Mr Robert Eden Duncombe Shafto,Shafto,Robert,1776-03-23,0,1848-01-17,0
1228,Mr Davies Giddy,Giddy,Davies,1767-03-06,0,1839-12-24,0
1229,Mr John Manners,Manners,John,1768-01-01,1,1837-02-13,0
1230,Mr William Huskisson,Huskisson,William,1770-03-11,0,1830-09-15,0
1231,Mr Magens Dorrien-Magens,Dorrien-Magens,Magens,1761-01-01,1,1849-05-30,0
1232,Mr George Boulton Mainwaring,Mainwaring,George,1773-01-01,1,1822-12-31,1
1233,Mr Charles Paget,Paget,Charles,1778-10-07,0,1839-01-27,0
1234,Viscount Althorp (John Charles Spencer),Spencer,,1782-01-01,1,1845-12-31,1
1235,Mr Samuel Horrocks,Horrocks,Samuel,1766-11-27,0,1842-03-24,0
1236,Mr Vicary Gibbs,Gibbs,Vicary,1751-10-02,0,1820-02-08,0
1237,Mr George Woodford Thellusson,Thellusson,George,1764-03-02,0,1811-12-30,0
1238,Mr George Galway Mills,Mills,George,1765-10-22,0,1828-02-14,0
1239,Sir Charles Mordaunt,Mordaunt,Charles,1771-01-05,0,1823-05-30,0
1240,Mr Ralph Sheldon,Sheldon,Ralph,1741-01-01,1,1822-11-22,0
1241,Mr Arthur Vansittart,Vansittart,Arthur,1775-12-28,0,1829-05-31,0
1242,Sir Home Riggs Popham,Popham,Home,1762-10-12,0,1820-09-11,0
1243,Mr Thomas Tyrwhitt-Drake,Tyrwhitt-Drake,Thomas,1783-03-16,0,1852-03-23,0
1244,Mr Nicholas William Ridley Colborne,Colborne,Nicholas,1779-01-01,1,1854-12-31,1
1245,Mr John Proby,Proby,John,1780-01-01,1,1855-06-11,0
1246,Mr George Stewart,Stewart,George,1768-03-24,0,1834-03-27,0
1247,Mr William Mills,Mills,William,1750-11-10,0,1820-03-20,0
1248,Mr Thomas Grimston Bucknall-Estcourt,Bucknall-Estcourt,Thomas,1775-01-01,1,1853-12-31,1
1249,Mr John Meade,Meade,John,1775-01-01,1,1849-08-06,0
1250,Mr Thomas Foley,Foley,Thomas,1778-07-19,0,1822-01-11,0
1251,Mr George Abercromby,Abercromby,George,1770-10-14,0,1843-02-15,0
1252,Mr William Maule,Maule,William,1771-10-27,0,1852-04-13,0
1253,Mr John Daly,Daly,James,1782-01-01,1,1847-12-31,1
1254,Mr William Garrow,Garrow,William,1760-04-13,0,1840-09-24,0
1255,Mr Robert Morris,Morris,Robert,,1,1816-09-06,0
1256,Mr John Dalrymple,Dalrymple,John,1780-12-02,0,1835-05-26,0
1257,Mr Archibald John Primrose,Primrose,Archibald,1783-10-14,0,1868-03-04,0
1258,Mr Richard Philip Scudamore,Scudamore,Richard,1762-06-30,0,1831-03-05,0
1259,Mr William Baker,Baker,William,1743-10-03,0,1824-01-20,0
1260,Mr Augustus Cavendish-Bradshaw,Cavendish-Bradshaw,Augustus,1768-02-17,0,1832-11-11,0
1261,Viscount Duncannon (John William Ponsonby),Ponsonby,John,1781-08-31,0,1847-05-16,0
1262,Mr Henry John Clements,Clements,Henry,1781-01-01,1,1843-12-31,1
1263,Mr Henry Grattan,Grattan,Henry,1746-07-03,0,1820-06-04,0
1264,Mr Charles William Henry Montagu-Scott,Montagu-Scott,Charles,1772-05-24,0,1819-04-20,0
1265,Lord Arthur John Henry Somerset,Somerset,Arthur,1780-02-12,0,1816-04-18,0
1266,Mr Ponsonby Tottenham,Tottenham,Ponsonby,1746-01-01,1,1818-12-13,0
